ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
CKB,"Clarksburg/Fairmont, WV",LBB,"Lubbock, TX"
CKB,"Clarksburg/Fairmont, WV",ORD,"Chicago, IL"
CKB,"Clarksburg/Fairmont, WV",SYR,"Syracuse, NY"
CKB,"Clarksburg/Fairmont, WV",TUS,"Tucson, AZ"
CKB,"Clarksburg/Fairmont, WV",FOE,"Topeka, KS"
CKB,"Clarksburg/Fairmont, WV",SFB,"Sanford, FL"
CKB,"Clarksburg/Fairmont, WV",SWO,"Stillwater, OK"
CKB,"Clarksburg/Fairmont, WV",AUS,"Austin, TX"
CKD,"Crooked Creek, AK",ANI,"Aniak, AK"
CKD,"Crooked Creek, AK",ANI,"Aniak, AK"
CKD,"Crooked Creek, AK",ANI,"Aniak, AK"
CKD,"Crooked Creek, AK",ANC,"Anchorage, AK"
CKX,"Chicken, AK",TKJ,"Tok, AK"
CLD,"Carlsbad, CA",BNA,"Nashville, TN"
CLD,"Carlsbad, CA",JAC,"Jackson, WY"
CLD,"Carlsbad, CA",MDW,"Chicago, IL"
CLD,"Carlsbad, CA",MMH,"Mammoth Lakes, CA"
CLD,"Carlsbad, CA",SAF,"Santa Fe, NM"
CLD,"Carlsbad, CA",MMH,"Mammoth Lakes, CA"
CLD,"Carlsbad, CA",TSM,"Taos, NM"
CLD,"Carlsbad, CA",LAS,"Las Vegas, NV"
CLD,"Carlsbad, CA",NEW,"New Orleans, LA"
CLE,"Cleveland, OH",EWR,"Newark, NJ"
CLE,"Cleveland, OH",DAL,"Dallas, TX"
CLE,"Cleveland, OH",JZT,"Arlington, TX"
CLE,"Cleveland, OH",MSP,"Minneapolis, MN"
CLE,"Cleveland, OH",LGA,"New York, NY"
CLE,"Cleveland, OH",BOS,"Boston, MA"
CLE,"Cleveland, OH",JFK,"New York, NY"
CLE,"Cleveland, OH",DTW,"Detroit, MI"
CLE,"Cleveland, OH",BOS,"Boston, MA"
CLE,"Cleveland, OH",STL,"St. Louis, MO"
CLE,"Cleveland, OH",DEN,"Denver, CO"
CLE,"Cleveland, OH",BWI,"Baltimore, MD"
CLE,"Cleveland, OH",BNA,"Nashville, TN"
CLE,"Cleveland, OH",ATL,"Atlanta, GA"
CLE,"Cleveland, OH",PHX,"Phoenix, AZ"
CLE,"Cleveland, OH",MDW,"Chicago, IL"
CLE,"Cleveland, OH",MCO,"Orlando, FL"
CLE,"Cleveland, OH",DEN,"Denver, CO"
CLE,"Cleveland, OH",BWI,"Baltimore, MD"
CLE,"Cleveland, OH",MDW,"Chicago, IL"
